Folder_name,N_NODES,K_NEIGHBOR,MEMORY_SIZE,CONFIDENCE,CONFIDENCE_THR,FILTER,ONE_SHOT,INITIAL_THR,UPDATE_THR,K,ITERATION,N_TRAIN,N_TRAIN_USED,N_TEST,N_TEST_USED,original,accuracy_scores,accuracy_coordinates_test,accuracy_coordinates_centroids,accuracy_coordinates_normalization_test,accuracy_coordinates_normalization_centroids
log_1_9_20_1_0.7_CONF_1_0_0_2_50_614_614_154_154,1,9,20,1,0.7,CONF,1,0,0,2,50,614,614,154,154,[82.47],0.811688312,0.707792208,0.733766234,0.688311688,0.681818182
log_1_9_20_1_0.8_CONF_1_0_0_2_50_614_614_154_154,1,9,20,1,0.8,CONF,1,0,0,2,50,614,614,154,154,[82.47],0.811688312,0.707792208,0.733766234,0.688311688,0.681818182
log_1_9_20_1_0.9_CONF_1_0_0_2_50_614_614_154_154,1,9,20,1,0.9,CONF,1,0,0,2,50,614,614,154,154,[83.12],0.831168831,0.701298701,0.714285714,0.675324675,0.662337662
log_1_9_320_0_0.0_CONF_1_0_0_2_50_614_614_154_154,1,9,320,0,0,CONF,1,0,0,2,50,614,614,154,154,[75.97],0.766233766,0.798701299,0.785714286,0.746753247,0.792207792
log_1_9_320_1_0.01_CONF_1_0_0_2_50_614_614_154_154,1,9,320,1,0.01,CONF,1,0,0,2,50,614,614,154,154,[75.97],0.766233766,0.798701299,0.785714286,0.746753247,0.792207792
log_1_9_320_1_0.05_CONF_1_0_0_2_50_614_614_154_154,1,9,320,1,0.05,CONF,1,0,0,2,50,614,614,154,154,[75.97],0.766233766,0.798701299,0.785714286,0.746753247,0.792207792
log_1_9_320_1_0.1_CONF_1_0_0_2_50_614_614_154_154,1,9,320,1,0.1,CONF,1,0,0,2,50,614,614,154,154,[75.97],0.766233766,0.798701299,0.785714286,0.746753247,0.792207792
log_1_9_320_1_0.2_CONF_1_0_0_2_50_614_614_154_154,1,9,320,1,0.2,CONF,1,0,0,2,50,614,614,154,154,[75.97],0.766233766,0.798701299,0.785714286,0.746753247,0.792207792
log_1_9_320_1_0.3_CONF_1_0_0_2_50_614_614_154_154,1,9,320,1,0.3,CONF,1,0,0,2,50,614,614,154,154,[75.97],0.766233766,0.798701299,0.785714286,0.746753247,0.792207792
log_1_9_320_1_0.4_CONF_1_0_0_2_50_614_614_154_154,1,9,320,1,0.4,CONF,1,0,0,2,50,614,614,154,154,[75.97],0.766233766,0.798701299,0.785714286,0.746753247,0.792207792
log_1_9_320_1_0.5_CONF_1_0_0_2_50_614_614_154_154,1,9,320,1,0.5,CONF,1,0,0,2,50,614,614,154,154,[75.97],0.766233766,0.798701299,0.785714286,0.746753247,0.792207792
log_1_9_320_1_0.6_CONF_1_0_0_2_50_614_614_154_154,1,9,320,1,0.6,CONF,1,0,0,2,50,614,614,154,154,[76.62],0.766233766,0.785714286,0.753246753,0.766233766,0.766233766
log_1_9_320_1_0.7_CONF_1_0_0_2_50_614_614_154_154,1,9,320,1,0.7,CONF,1,0,0,2,50,614,614,154,154,[76.62],0.772727273,0.798701299,0.753246753,0.75974026,0.733766234
log_1_9_320_1_0.8_CONF_1_0_0_2_50_614_614_154_154,1,9,320,1,0.8,CONF,1,0,0,2,50,614,614,154,154,[77.27],0.779220779,0.75974026,0.75974026,0.766233766,0.733766234
log_1_9_320_1_0.9_CONF_1_0_0_2_50_614_614_154_154,1,9,320,1,0.9,CONF,1,0,0,2,50,614,614,154,154,[77.27],0.766233766,0.766233766,0.74025974,0.792207792,0.733766234
log_1_9_40_0_0.0_CONF_1_0_0_2_50_614_614_154_154,1,9,40,0,0,CONF,1,0,0,2,50,614,614,154,154,[80.52],0.818181818,0.746753247,0.75974026,0.707792208,0.746753247
log_1_9_40_1_0.01_CONF_1_0_0_2_50_614_614_154_154,1,9,40,1,0.01,CONF,1,0,0,2,50,614,614,154,154,[80.52],0.818181818,0.746753247,0.75974026,0.707792208,0.746753247
log_1_9_40_1_0.05_CONF_1_0_0_2_50_614_614_154_154,1,9,40,1,0.05,CONF,1,0,0,2,50,614,614,154,154,[80.52],0.818181818,0.746753247,0.75974026,0.707792208,0.746753247
log_1_9_40_1_0.1_CONF_1_0_0_2_50_614_614_154_154,1,9,40,1,0.1,CONF,1,0,0,2,50,614,614,154,154,[80.52],0.818181818,0.746753247,0.75974026,0.707792208,0.746753247
log_1_9_40_1_0.2_CONF_1_0_0_2_50_614_614_154_154,1,9,40,1,0.2,CONF,1,0,0,2,50,614,614,154,154,[80.52],0.818181818,0.746753247,0.75974026,0.707792208,0.746753247
log_1_9_40_1_0.3_CONF_1_0_0_2_50_614_614_154_154,1,9,40,1,0.3,CONF,1,0,0,2,50,614,614,154,154,[80.52],0.818181818,0.746753247,0.75974026,0.707792208,0.746753247
log_1_9_40_1_0.4_CONF_1_0_0_2_50_614_614_154_154,1,9,40,1,0.4,CONF,1,0,0,2,50,614,614,154,154,[80.52],0.818181818,0.746753247,0.75974026,0.707792208,0.746753247
log_1_9_40_1_0.5_CONF_1_0_0_2_50_614_614_154_154,1,9,40,1,0.5,CONF,1,0,0,2,50,614,614,154,154,[80.52],0.818181818,0.746753247,0.75974026,0.707792208,0.746753247
log_1_9_40_1_0.6_CONF_1_0_0_2_50_614_614_154_154,1,9,40,1,0.6,CONF,1,0,0,2,50,614,614,154,154,[80.52],0.818181818,0.746753247,0.75974026,0.707792208,0.746753247
log_1_9_40_1_0.7_CONF_1_0_0_2_50_614_614_154_154,1,9,40,1,0.7,CONF,1,0,0,2,50,614,614,154,154,[81.17],0.824675325,0.74025974,0.746753247,0.720779221,0.727272727
log_1_9_40_1_0.8_CONF_1_0_0_2_50_614_614_154_154,1,9,40,1,0.8,CONF,1,0,0,2,50,614,614,154,154,[83.12],0.824675325,0.753246753,0.746753247,0.720779221,0.720779221
log_1_9_40_1_0.9_CONF_1_0_0_2_50_614_614_154_154,1,9,40,1,0.9,CONF,1,0,0,2,50,614,614,154,154,[79.87],0.824675325,0.792207792,0.766233766,0.701298701,0.707792208
log_1_9_80_0_0.0_CONF_1_0_0_2_50_614_614_154_154,1,9,80,0,0,CONF,1,0,0,2,50,614,614,154,154,[81.17],0.818181818,0.75974026,0.792207792,0.733766234,0.681818182
log_1_9_80_1_0.01_CONF_1_0_0_2_50_614_614_154_154,1,9,80,1,0.01,CONF,1,0,0,2,50,614,614,154,154,[80.52],0.798701299,0.792207792,0.792207792,0.714285714,0.681818182
log_1_9_80_1_0.05_CONF_1_0_0_2_50_614_614_154_154,1,9,80,1,0.05,CONF,1,0,0,2,50,614,614,154,154,[81.17],0.818181818,0.75974026,0.792207792,0.733766234,0.681818182
log_1_9_80_1_0.1_CONF_1_0_0_2_50_614_614_154_154,1,9,80,1,0.1,CONF,1,0,0,2,50,614,614,154,154,[81.17],0.818181818,0.75974026,0.792207792,0.733766234,0.681818182
log_1_9_80_1_0.2_CONF_1_0_0_2_50_614_614_154_154,1,9,80,1,0.2,CONF,1,0,0,2,50,614,614,154,154,[81.17],0.818181818,0.75974026,0.792207792,0.733766234,0.681818182
log_1_9_80_1_0.3_CONF_1_0_0_2_50_614_614_154_154,1,9,80,1,0.3,CONF,1,0,0,2,50,614,614,154,154,[80.52],0.798701299,0.792207792,0.792207792,0.714285714,0.681818182
log_1_9_80_1_0.4_CONF_1_0_0_2_50_614_614_154_154,1,9,80,1,0.4,CONF,1,0,0,2,50,614,614,154,154,[81.17],0.818181818,0.75974026,0.792207792,0.733766234,0.681818182
log_1_9_80_1_0.5_CONF_1_0_0_2_50_614_614_154_154,1,9,80,1,0.5,CONF,1,0,0,2,50,614,614,154,154,[81.17],0.818181818,0.75974026,0.792207792,0.733766234,0.681818182
log_1_9_80_1_0.6_CONF_1_0_0_2_50_614_614_154_154,1,9,80,1,0.6,CONF,1,0,0,2,50,614,614,154,154,[81.17],0.805194805,0.779220779,0.798701299,0.707792208,0.675324675
log_1_9_80_1_0.7_CONF_1_0_0_2_50_614_614_154_154,1,9,80,1,0.7,CONF,1,0,0,2,50,614,614,154,154,[81.17],0.805194805,0.779220779,0.785714286,0.694805195,0.668831169
log_1_9_80_1_0.8_CONF_1_0_0_2_50_614_614_154_154,1,9,80,1,0.8,CONF,1,0,0,2,50,614,614,154,154,[81.17],0.805194805,0.798701299,0.779220779,0.720779221,0.707792208
log_1_9_80_1_0.9_CONF_1_0_0_2_50_614_614_154_154,1,9,80,1,0.9,CONF,1,0,0,2,50,614,614,154,154,[81.17],0.811688312,0.785714286,0.766233766,0.746753247,0.746753247
log_2_10_10_0_0.0_CONF_1_0_0_2_50_614_307_154_154,2,10,10,0,0,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 66.23]",0.675324675,0.5,0.331168831,0.538961039,0.331168831
log_2_10_10_1_0.01_CONF_1_0_0_2_50_614_307_154_154,2,10,10,1,0.01,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 62.99]",0.623376623,0.668831169,0.331168831,0.538961039,0.331168831
log_2_10_10_1_0.05_CONF_1_0_0_2_50_614_307_154_154,2,10,10,1,0.05,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 62.99]",0.623376623,0.668831169,0.331168831,0.538961039,0.331168831
log_2_10_10_1_0.1_CONF_1_0_0_2_50_614_307_154_154,2,10,10,1,0.1,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 54.55]",0.61038961,0.662337662,0.668831169,0.662337662,0.331168831
log_2_10_10_1_0.2_CONF_1_0_0_2_50_614_307_154_154,2,10,10,1,0.2,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 62.99]",0.623376623,0.668831169,0.331168831,0.538961039,0.331168831
log_2_10_10_1_0.3_CONF_1_0_0_2_50_614_307_154_154,2,10,10,1,0.3,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 62.99]",0.623376623,0.668831169,0.331168831,0.538961039,0.331168831
log_2_10_10_1_0.4_CONF_1_0_0_2_50_614_307_154_154,2,10,10,1,0.4,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 62.99]",0.623376623,0.668831169,0.331168831,0.538961039,0.331168831
log_2_10_10_1_0.5_CONF_1_0_0_2_50_614_307_154_154,2,10,10,1,0.5,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 54.55]",0.61038961,0.662337662,0.668831169,0.662337662,0.331168831
log_2_10_10_1_0.6_CONF_1_0_0_2_50_614_307_154_154,2,10,10,1,0.6,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 54.55]",0.61038961,0.662337662,0.668831169,0.662337662,0.331168831
log_2_10_10_1_0.7_CONF_1_0_0_2_50_614_307_154_154,2,10,10,1,0.7,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 54.55]",0.61038961,0.662337662,0.668831169,0.662337662,0.331168831
log_2_10_160_0_0.0_CONF_1_0_0_2_50_614_307_154_154,2,10,160,0,0,CONF,1,0,0,2,50,614,307,154,154,"[76.62, 74.68]",0.75974026,0.779220779,0.779220779,0.733766234,0.792207792
log_2_10_160_1_0.01_CONF_1_0_0_2_50_614_307_154_154,2,10,160,1,0.01,CONF,1,0,0,2,50,614,307,154,154,"[76.62, 74.03]",0.75974026,0.772727273,0.75974026,0.727272727,0.753246753
log_2_10_160_1_0.05_CONF_1_0_0_2_50_614_307_154_154,2,10,160,1,0.05,CONF,1,0,0,2,50,614,307,154,154,"[76.62, 74.03]",0.75974026,0.772727273,0.75974026,0.727272727,0.753246753
log_2_10_160_1_0.1_CONF_1_0_0_2_50_614_307_154_154,2,10,160,1,0.1,CONF,1,0,0,2,50,614,307,154,154,"[76.62, 74.03]",0.75974026,0.772727273,0.75974026,0.727272727,0.753246753
log_2_10_160_1_0.2_CONF_1_0_0_2_50_614_307_154_154,2,10,160,1,0.2,CONF,1,0,0,2,50,614,307,154,154,"[76.62, 74.68]",0.75974026,0.779220779,0.779220779,0.733766234,0.792207792
log_2_10_160_1_0.3_CONF_1_0_0_2_50_614_307_154_154,2,10,160,1,0.3,CONF,1,0,0,2,50,614,307,154,154,"[76.62, 74.03]",0.75974026,0.772727273,0.75974026,0.727272727,0.753246753
log_2_10_160_1_0.4_CONF_1_0_0_2_50_614_307_154_154,2,10,160,1,0.4,CONF,1,0,0,2,50,614,307,154,154,"[76.62, 74.68]",0.75974026,0.779220779,0.779220779,0.733766234,0.792207792
log_2_10_160_1_0.5_CONF_1_0_0_2_50_614_307_154_154,2,10,160,1,0.5,CONF,1,0,0,2,50,614,307,154,154,"[76.62, 74.68]",0.75974026,0.779220779,0.779220779,0.733766234,0.792207792
log_2_10_160_1_0.6_CONF_1_0_0_2_50_614_307_154_154,2,10,160,1,0.6,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 75.32]",0.75974026,0.75974026,0.766233766,0.720779221,0.792207792
log_2_10_160_1_0.7_CONF_1_0_0_2_50_614_307_154_154,2,10,160,1,0.7,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 74.68]",0.75974026,0.746753247,0.792207792,0.733766234,0.805194805
log_2_10_160_1_0.8_CONF_1_0_0_2_50_614_307_154_154,2,10,160,1,0.8,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 74.68]",0.766233766,0.75974026,0.785714286,0.727272727,0.779220779
log_2_10_160_1_0.9_CONF_1_0_0_2_50_614_307_154_154,2,10,160,1,0.9,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 76.62]",0.75974026,0.75974026,0.766233766,0.766233766,0.798701299
log_2_10_20_0_0.0_CONF_1_0_0_2_50_614_307_154_154,2,10,20,0,0,CONF,1,0,0,2,50,614,307,154,154,"[82.47, 81.17]",0.818181818,0.746753247,0.746753247,0.655844156,0.733766234
log_2_10_20_1_0.01_CONF_1_0_0_2_50_614_307_154_154,2,10,20,1,0.01,CONF,1,0,0,2,50,614,307,154,154,"[82.47, 81.17]",0.818181818,0.746753247,0.746753247,0.655844156,0.733766234
log_2_10_20_1_0.05_CONF_1_0_0_2_50_614_307_154_154,2,10,20,1,0.05,CONF,1,0,0,2,50,614,307,154,154,"[82.47, 81.17]",0.818181818,0.746753247,0.746753247,0.655844156,0.733766234
log_2_10_20_1_0.1_CONF_1_0_0_2_50_614_307_154_154,2,10,20,1,0.1,CONF,1,0,0,2,50,614,307,154,154,"[82.47, 81.17]",0.818181818,0.746753247,0.746753247,0.655844156,0.733766234
log_2_10_20_1_0.2_CONF_1_0_0_2_50_614_307_154_154,2,10,20,1,0.2,CONF,1,0,0,2,50,614,307,154,154,"[82.47, 81.17]",0.818181818,0.746753247,0.746753247,0.655844156,0.733766234
log_2_10_20_1_0.3_CONF_1_0_0_2_50_614_307_154_154,2,10,20,1,0.3,CONF,1,0,0,2,50,614,307,154,154,"[82.47, 81.17]",0.818181818,0.746753247,0.746753247,0.655844156,0.733766234
log_2_10_20_1_0.4_CONF_1_0_0_2_50_614_307_154_154,2,10,20,1,0.4,CONF,1,0,0,2,50,614,307,154,154,"[82.47, 72.08]",0.779220779,0.772727273,0.720779221,0.707792208,0.733766234
log_2_10_20_1_0.5_CONF_1_0_0_2_50_614_307_154_154,2,10,20,1,0.5,CONF,1,0,0,2,50,614,307,154,154,"[82.47, 72.08]",0.779220779,0.772727273,0.720779221,0.707792208,0.733766234
log_2_10_20_1_0.6_CONF_1_0_0_2_50_614_307_154_154,2,10,20,1,0.6,CONF,1,0,0,2,50,614,307,154,154,"[82.47, 81.17]",0.818181818,0.746753247,0.746753247,0.655844156,0.733766234
log_2_10_20_1_0.7_CONF_1_0_0_2_50_614_307_154_154,2,10,20,1,0.7,CONF,1,0,0,2,50,614,307,154,154,"[83.12, 81.17]",0.818181818,0.75974026,0.720779221,0.649350649,0.753246753
log_2_10_20_1_0.8_CONF_1_0_0_2_50_614_307_154_154,2,10,20,1,0.8,CONF,1,0,0,2,50,614,307,154,154,"[83.12, 81.82]",0.811688312,0.746753247,0.720779221,0.649350649,0.753246753
log_2_10_20_1_0.9_CONF_1_0_0_2_50_614_307_154_154,2,10,20,1,0.9,CONF,1,0,0,2,50,614,307,154,154,"[82.47, 74.03]",0.772727273,0.75974026,0.188311688,0.688311688,0.285714286
log_2_10_40_0_0.0_CONF_1_0_0_2_50_614_307_154_154,2,10,40,0,0,CONF,1,0,0,2,50,614,307,154,154,"[79.87, 75.97]",0.772727273,0.75974026,0.779220779,0.688311688,0.772727273
log_2_10_40_1_0.01_CONF_1_0_0_2_50_614_307_154_154,2,10,40,1,0.01,CONF,1,0,0,2,50,614,307,154,154,"[79.87, 81.82]",0.818181818,0.753246753,0.74025974,0.681818182,0.753246753
log_2_10_40_1_0.05_CONF_1_0_0_2_50_614_307_154_154,2,10,40,1,0.05,CONF,1,0,0,2,50,614,307,154,154,"[79.87, 81.82]",0.818181818,0.753246753,0.74025974,0.681818182,0.753246753
log_2_10_40_1_0.1_CONF_1_0_0_2_50_614_307_154_154,2,10,40,1,0.1,CONF,1,0,0,2,50,614,307,154,154,"[79.87, 75.97]",0.772727273,0.75974026,0.779220779,0.688311688,0.772727273
log_2_10_40_1_0.2_CONF_1_0_0_2_50_614_307_154_154,2,10,40,1,0.2,CONF,1,0,0,2,50,614,307,154,154,"[79.87, 81.82]",0.818181818,0.753246753,0.74025974,0.681818182,0.753246753
log_2_10_40_1_0.3_CONF_1_0_0_2_50_614_307_154_154,2,10,40,1,0.3,CONF,1,0,0,2,50,614,307,154,154,"[79.87, 75.97]",0.772727273,0.75974026,0.779220779,0.688311688,0.772727273
log_2_10_40_1_0.4_CONF_1_0_0_2_50_614_307_154_154,2,10,40,1,0.4,CONF,1,0,0,2,50,614,307,154,154,"[79.87, 75.97]",0.772727273,0.75974026,0.779220779,0.688311688,0.772727273
log_2_10_40_1_0.5_CONF_1_0_0_2_50_614_307_154_154,2,10,40,1,0.5,CONF,1,0,0,2,50,614,307,154,154,"[79.87, 81.82]",0.818181818,0.753246753,0.74025974,0.681818182,0.753246753
log_2_10_40_1_0.6_CONF_1_0_0_2_50_614_307_154_154,2,10,40,1,0.6,CONF,1,0,0,2,50,614,307,154,154,"[79.87, 75.97]",0.772727273,0.75974026,0.792207792,0.681818182,0.779220779
log_2_10_40_1_0.7_CONF_1_0_0_2_50_614_307_154_154,2,10,40,1,0.7,CONF,1,0,0,2,50,614,307,154,154,"[79.87, 78.57]",0.805194805,0.766233766,0.75974026,0.688311688,0.753246753
log_2_10_40_1_0.8_CONF_1_0_0_2_50_614_307_154_154,2,10,40,1,0.8,CONF,1,0,0,2,50,614,307,154,154,"[81.82, 80.52]",0.805194805,0.785714286,0.766233766,0.733766234,0.74025974
log_2_10_40_1_0.9_CONF_1_0_0_2_50_614_307_154_154,2,10,40,1,0.9,CONF,1,0,0,2,50,614,307,154,154,"[79.87, 77.27]",0.785714286,0.779220779,0.779220779,0.707792208,0.746753247
log_2_10_80_0_0.0_CONF_1_0_0_2_50_614_307_154_154,2,10,80,0,0,CONF,1,0,0,2,50,614,307,154,154,"[81.17, 74.68]",0.798701299,0.772727273,0.766233766,0.727272727,0.785714286
log_2_10_80_1_0.01_CONF_1_0_0_2_50_614_307_154_154,2,10,80,1,0.01,CONF,1,0,0,2,50,614,307,154,154,"[81.17, 74.68]",0.798701299,0.772727273,0.766233766,0.727272727,0.785714286
log_2_10_80_1_0.05_CONF_1_0_0_2_50_614_307_154_154,2,10,80,1,0.05,CONF,1,0,0,2,50,614,307,154,154,"[81.17, 71.43]",0.753246753,0.746753247,0.75974026,0.733766234,0.785714286
log_2_10_80_1_0.1_CONF_1_0_0_2_50_614_307_154_154,2,10,80,1,0.1,CONF,1,0,0,2,50,614,307,154,154,"[81.17, 72.73]",0.75974026,0.746753247,0.753246753,0.707792208,0.779220779
log_2_10_80_1_0.2_CONF_1_0_0_2_50_614_307_154_154,2,10,80,1,0.2,CONF,1,0,0,2,50,614,307,154,154,"[81.17, 74.68]",0.792207792,0.772727273,0.766233766,0.74025974,0.785714286
log_2_10_80_1_0.3_CONF_1_0_0_2_50_614_307_154_154,2,10,80,1,0.3,CONF,1,0,0,2,50,614,307,154,154,"[81.17, 74.68]",0.792207792,0.772727273,0.766233766,0.74025974,0.785714286
log_2_10_80_1_0.4_CONF_1_0_0_2_50_614_307_154_154,2,10,80,1,0.4,CONF,1,0,0,2,50,614,307,154,154,"[81.17, 71.43]",0.753246753,0.746753247,0.75974026,0.733766234,0.785714286
log_2_10_80_1_0.5_CONF_1_0_0_2_50_614_307_154_154,2,10,80,1,0.5,CONF,1,0,0,2,50,614,307,154,154,"[81.17, 71.43]",0.753246753,0.753246753,0.727272727,0.733766234,0.779220779
log_2_10_80_1_0.6_CONF_1_0_0_2_50_614_307_154_154,2,10,80,1,0.6,CONF,1,0,0,2,50,614,307,154,154,"[81.17, 71.43]",0.753246753,0.753246753,0.74025974,0.733766234,0.779220779
log_2_10_80_1_0.7_CONF_1_0_0_2_50_614_307_154_154,2,10,80,1,0.7,CONF,1,0,0,2,50,614,307,154,154,"[81.82, 72.73]",0.75974026,0.74025974,0.746753247,0.753246753,0.766233766
log_2_10_80_1_0.8_CONF_1_0_0_2_50_614_307_154_154,2,10,80,1,0.8,CONF,1,0,0,2,50,614,307,154,154,"[81.82, 74.68]",0.766233766,0.74025974,0.766233766,0.733766234,0.766233766
log_2_10_80_1_0.9_CONF_1_0_0_2_50_614_307_154_154,2,10,80,1,0.9,CONF,1,0,0,2,50,614,307,154,154,"[82.47, 77.27]",0.779220779,0.753246753,0.792207792,0.753246753,0.811688312
log_2_1_10_0_0.0_CONF_1_0_0_2_50_614_307_154_154,2,1,10,0,0,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 74.03]",0.779220779,0.798701299,0.805194805,0.779220779,0.818181818
log_2_1_10_1_0.01_CONF_1_0_0_2_50_614_307_154_154,2,1,10,1,0.01,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 66.88]",0.701298701,0.279220779,0.357142857,0.701298701,0.701298701
log_2_1_10_1_0.05_CONF_1_0_0_2_50_614_307_154_154,2,1,10,1,0.05,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 74.03]",0.779220779,0.798701299,0.805194805,0.779220779,0.818181818
log_2_1_10_1_0.1_CONF_1_0_0_2_50_614_307_154_154,2,1,10,1,0.1,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 74.03]",0.779220779,0.798701299,0.805194805,0.779220779,0.818181818
log_2_1_10_1_0.2_CONF_1_0_0_2_50_614_307_154_154,2,1,10,1,0.2,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 66.88]",0.701298701,0.279220779,0.357142857,0.701298701,0.701298701
log_2_1_10_1_0.3_CONF_1_0_0_2_50_614_307_154_154,2,1,10,1,0.3,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 66.88]",0.701298701,0.279220779,0.357142857,0.701298701,0.701298701
log_2_1_10_1_0.4_CONF_1_0_0_2_50_614_307_154_154,2,1,10,1,0.4,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 66.88]",0.701298701,0.279220779,0.357142857,0.701298701,0.701298701
log_2_1_10_1_0.5_CONF_1_0_0_2_50_614_307_154_154,2,1,10,1,0.5,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 74.03]",0.779220779,0.798701299,0.805194805,0.779220779,0.818181818
log_2_1_10_1_0.6_CONF_1_0_0_2_50_614_307_154_154,2,1,10,1,0.6,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 66.88]",0.701298701,0.279220779,0.357142857,0.701298701,0.701298701
log_2_1_10_1_0.7_CONF_1_0_0_2_50_614_307_154_154,2,1,10,1,0.7,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 66.88]",0.701298701,0.318181818,0.61038961,0.694805195,0.74025974
log_2_1_10_1_0.8_CONF_1_0_0_2_50_614_307_154_154,2,1,10,1,0.8,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 66.88]",0.701298701,0.318181818,0.61038961,0.694805195,0.74025974
log_2_1_10_1_0.9_CONF_1_0_0_2_50_614_307_154_154,2,1,10,1,0.9,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 77.27]",0.798701299,0.798701299,0.811688312,0.798701299,0.811688312
log_2_1_160_0_0.0_CONF_1_0_0_2_50_614_307_154_154,2,1,160,0,0,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 74.68]",0.766233766,0.75974026,0.753246753,0.75974026,0.772727273
log_2_1_160_1_0.01_CONF_1_0_0_2_50_614_307_154_154,2,1,160,1,0.01,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 74.68]",0.766233766,0.766233766,0.75974026,0.772727273,0.772727273
log_2_1_160_1_0.05_CONF_1_0_0_2_50_614_307_154_154,2,1,160,1,0.05,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 74.68]",0.766233766,0.766233766,0.75974026,0.772727273,0.772727273
log_2_1_160_1_0.1_CONF_1_0_0_2_50_614_307_154_154,2,1,160,1,0.1,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 74.68]",0.766233766,0.75974026,0.753246753,0.75974026,0.772727273
log_2_1_160_1_0.2_CONF_1_0_0_2_50_614_307_154_154,2,1,160,1,0.2,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 74.68]",0.766233766,0.766233766,0.75974026,0.772727273,0.772727273
log_2_1_160_1_0.3_CONF_1_0_0_2_50_614_307_154_154,2,1,160,1,0.3,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 74.68]",0.766233766,0.766233766,0.75974026,0.772727273,0.772727273
log_2_1_160_1_0.4_CONF_1_0_0_2_50_614_307_154_154,2,1,160,1,0.4,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 74.68]",0.766233766,0.75974026,0.753246753,0.75974026,0.772727273
log_2_1_160_1_0.5_CONF_1_0_0_2_50_614_307_154_154,2,1,160,1,0.5,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 74.68]",0.766233766,0.766233766,0.75974026,0.772727273,0.772727273
log_2_1_160_1_0.6_CONF_1_0_0_2_50_614_307_154_154,2,1,160,1,0.6,CONF,1,0,0,2,50,614,307,154,154,"[76.62, 74.03]",0.753246753,0.753246753,0.753246753,0.772727273,0.766233766
log_2_1_160_1_0.7_CONF_1_0_0_2_50_614_307_154_154,2,1,160,1,0.7,CONF,1,0,0,2,50,614,307,154,154,"[76.62, 75.97]",0.75974026,0.75974026,0.75974026,0.766233766,0.772727273
log_2_1_160_1_0.8_CONF_1_0_0_2_50_614_307_154_154,2,1,160,1,0.8,CONF,1,0,0,2,50,614,307,154,154,"[77.92, 75.97]",0.766233766,0.766233766,0.753246753,0.779220779,0.779220779
log_2_1_160_1_0.9_CONF_1_0_0_2_50_614_307_154_154,2,1,160,1,0.9,CONF,1,0,0,2,50,614,307,154,154,"[77.27, 75.32]",0.772727273,0.772727273,0.766233766,0.792207792,0.772727273
log_2_1_20_0_0.0_CONF_1_0_0_2_50_614_307_154_154,2,1,20,0,0,CONF,1,0,0,2,50,614,307,154,154,"[81.82, 75.32]",0.766233766,0.805194805,0.811688312,0.746753247,0.746753247
log_2_1_20_1_0.01_CONF_1_0_0_2_50_614_307_154_154,2,1,20,1,0.01,CONF,1,0,0,2,50,614,307,154,154,"[81.82, 80.52]",0.805194805,0.805194805,0.811688312,0.805194805,0.811688312
log_2_1_20_1_0.05_CONF_1_0_0_2_50_614_307_154_154,2,1,20,1,0.05,CONF,1,0,0,2,50,614,307,154,154,"[81.82, 80.52]",0.805194805,0.805194805,0.811688312,0.805194805,0.811688312
log_2_1_20_1_0.1_CONF_1_0_0_2_50_614_307_154_154,2,1,20,1,0.1,CONF,1,0,0,2,50,614,307,154,154,"[81.82, 80.52]",0.805194805,0.805194805,0.811688312,0.805194805,0.811688312
